"","X1","X2","X3","X4","X5"
"6291","red","red","green","red","green"
"6292","red","red","red","green","green"
"6293","green","green","green","green","green"
"6294","green","red","green","green","green"
"6295","red","green","red","green","red"
"6296","green","red","red","red","red"
"6297","green","green","green","green","red"
"6298","green","green","green","green","green"
"6299","green","green","green","red","green"
"6300","green","green","red","red","green"
"6301","red","red","red","red","green"
"6302","red","green","red","red","red"
"6303","green","green","green","red","red"
"6304","green","green","green","green","red"
"6305","green","green","green","red","red"
"6306","red","red","green","green","green"
"6307","red","green","green","red","green"
"6308","red","red","red","green","red"
"6309","red","green","green","red","green"
"6310","green","green","green","green","green"
"6311","green","green","green","green","green"
"6312","red","green","red","red","green"
"6313","red","green","green","green","green"
"6314","green","green","green","green","green"
"6315","red","green","green","green","green"
"6316","green","green","green","green","green"
"6317","green","green","red","red","green"
"6318","red","green","green","green","green"
"6319","red","red","green","red","green"
"6320","green","red","green","red","green"
"6321","green","green","green","red","green"
"6322","green","green","green","green","green"
"6323","green","red","green","red","red"
"6324","green","red","green","red","red"
"6325","green","green","green","red","red"
"6326","red","red","red","red","green"
"6327","red","green","green","green","green"
"6328","green","red","green","red","red"
"6329","red","red","red","red","red"
"6330","red","red","red","green","green"
"6331","green","green","red","red","green"
"6332","green","green","green","green","green"
"6333","green","red","red","green","green"
"6334","red","green","red","green","green"
"6335","green","red","green","red","red"
"6336","red","red","green","green","green"
"6337","green","green","green","red","red"
"6338","red","red","red","red","red"
"6339","green","red","red","red","green"
"6340","green","red","red","red","green"
"6341","red","red","red","red","green"
"6342","red","green","red","red","red"
"6343","green","green","red","red","red"
"6344","green","red","red","red","red"
"6345","green","red","green","green","green"
"6346","red","red","red","green","red"
"6347","red","green","green","green","green"
"6348","green","red","green","red","red"
"6349","green","red","green","green","green"
"6350","red","green","green","green","green"
"6351","red","green","green","green","green"
"6352","green","green","red","green","red"
"6353","red","green","red","red","red"
"6354","red","green","green","green","green"
"6355","green","red","red","red","green"
"6356","green","green","red","red","red"
"6357","green","green","green","green","green"
"6358","green","green","red","red","red"
"6359","red","green","red","red","red"
"6360","red","green","green","green","green"
"6361","red","green","green","green","green"
"6362","green","green","green","green","green"
"6363","red","green","green","red","green"
"6364","green","red","red","red","red"
"6365","green","red","red","red","red"
"6366","green","green","green","green","green"
"6367","red","green","green","red","red"
"6368","red","red","red","green","red"
"6369","green","green","green","green","green"
"6370","red","green","red","red","red"
"6371","red","red","red","green","red"
"6372","green","red","green","green","green"
"6373","green","green","green","green","green"
"6374","red","red","red","green","red"
"6375","red","green","green","green","green"
"6376","green","red","green","red","green"
"6377","red","red","green","red","red"
"6378","green","green","green","green","green"
"6379","red","green","green","green","green"
"6380","red","green","red","red","green"
"6381","green","green","green","red","red"
"6382","green","red","green","green","green"
"6383","green","red","green","red","red"
"6384","green","green","red","red","red"
"6385","red","red","green","green","red"
"6386","green","red","green","green","red"
"6387","green","red","red","green","red"
"6388","red","red","green","green","red"
"6389","red","red","red","red","green"
"6390","red","green","red","red","red"
"6391","red","red","green","green","red"
"6392","green","green","green","green","green"
"6393","red","red","red","red","red"
"6394","red","green","green","red","green"
"6395","green","green","green","green","red"
"6396","red","red","green","red","red"
"6397","green","red","green","green","green"
"6398","green","red","green","red","red"
"6399","red","green","green","red","green"
"6400","green","green","green","green","green"
"6401","red","green","green","green","green"
"6402","green","green","red","red","green"
"6403","green","red","green","green","green"
"6404","green","green","red","red","green"
"6405","green","green","red","green","red"
"6406","red","red","red","green","red"
"6407","green","red","red","red","red"
"6408","red","red","red","red","green"
"6409","red","red","green","green","green"
"6410","green","green","green","red","red"
"6411","green","red","green","red","green"
"6412","green","green","green","green","green"
"6413","green","red","red","red","green"
"6414","red","red","green","green","green"
