"","X1","X2","X3","X4","X5"
"6777","red","red","red","red","red"
"6778","red","red","red","red","red"
"6779","red","red","red","red","red"
"6780","red","green","green","green","green"
"6781","red","red","red","red","red"
"6782","red","red","red","red","red"
"6783","red","red","red","red","red"
"6784","red","red","red","red","red"
"6785","red","red","red","red","red"
"6786","red","red","red","red","red"
"6787","red","red","red","red","red"
"6788","red","red","red","red","red"
"6789","red","red","red","red","red"
"6790","red","red","red","red","red"
"6791","red","red","red","red","red"
"6792","red","red","red","red","red"
"6793","red","red","red","red","red"
"6794","red","red","red","red","red"
"6795","green","red","red","red","red"
"6796","red","red","red","green","red"
"6797","red","red","red","red","green"
"6798","red","red","red","red","red"
"6799","red","red","red","red","red"
"6800","red","red","red","red","red"
"6801","red","red","red","red","red"
"6802","red","red","red","green","red"
"6803","red","red","red","red","red"
"6804","red","red","red","red","red"
"6805","red","red","red","red","red"
"6806","red","red","red","red","red"
"6807","red","red","red","red","red"
"6808","red","red","red","red","red"
"6809","red","red","red","red","red"
"6810","red","red","red","red","red"
"6811","red","red","red","red","red"
"6812","red","red","red","red","red"
"6813","red","red","red","red","red"
"6814","red","red","red","red","red"
"6815","red","red","red","red","red"
"6816","red","red","red","red","red"
"6817","red","red","red","red","red"
"6818","red","red","red","red","red"
"6819","red","red","red","red","red"
"6820","red","red","red","red","red"
"6821","red","red","red","red","red"
"6822","red","green","red","red","red"
"6823","red","red","red","red","red"
"6824","red","red","red","red","red"
"6825","green","red","red","red","red"
"6826","red","red","red","red","red"
"6827","red","red","red","red","red"
"6828","red","red","red","red","red"
"6829","red","green","green","green","green"
"6830","red","red","red","red","green"
"6831","red","red","red","red","red"
"6832","red","red","red","red","red"
"6833","red","red","red","red","red"
"6834","red","green","green","red","red"
"6835","red","red","red","red","red"
"6836","red","red","red","red","red"
"6837","red","green","green","red","green"
"6838","red","red","red","red","red"
"6839","red","red","red","red","red"
"6840","red","red","red","red","red"
"6841","red","red","red","red","red"
"6842","red","red","red","red","red"
"6843","red","red","red","red","red"
"6844","red","red","red","red","red"
"6845","red","red","red","red","red"
"6846","red","red","red","red","green"
"6847","red","red","red","red","red"
"6848","red","red","red","red","red"
"6849","red","red","red","green","red"
"6850","red","red","red","red","red"
"6851","red","green","red","red","red"
"6852","red","red","red","red","red"
"6853","red","red","red","red","red"
"6854","red","red","red","red","red"
"6855","green","red","red","red","red"
"6856","red","red","red","red","red"
"6857","red","red","red","red","green"
"6858","red","red","red","red","red"
"6859","red","red","red","red","red"
"6860","red","green","green","green","green"
"6861","green","red","red","red","green"
"6862","red","red","red","red","red"
"6863","red","red","red","red","red"
"6864","red","red","red","red","red"
"6865","red","green","green","green","green"
"6866","red","red","red","red","red"
"6867","red","green","red","red","red"
"6868","red","red","red","red","red"
"6869","red","red","red","red","red"
"6870","red","red","red","red","red"
"6871","red","red","red","red","red"
"6872","red","red","red","red","red"
"6873","red","red","red","red","red"
"6874","red","red","red","red","red"
"6875","red","red","red","red","red"
"6876","red","red","red","green","red"
"6877","red","red","green","red","red"
"6878","red","red","red","red","green"
"6879","red","red","red","red","red"
"6880","red","red","red","red","red"
"6881","red","red","red","red","red"
"6882","red","red","red","red","red"
"6883","red","red","red","red","red"
"6884","red","red","red","green","red"
"6885","red","red","red","red","red"
"6886","red","red","green","red","red"
"6887","red","red","red","red","red"
"6888","red","red","red","red","red"
"6889","red","red","red","red","red"
"6890","red","red","red","red","red"
"6891","red","red","red","red","red"
"6892","red","red","red","red","red"
"6893","red","red","red","red","red"
"6894","red","red","red","red","red"
"6895","red","red","red","red","red"
"6896","red","red","red","red","red"
"6897","red","red","red","red","red"
"6898","red","red","green","red","green"
"6899","red","red","red","red","red"
"6900","red","red","red","red","red"
"6901","red","red","red","red","red"
"6902","red","red","red","red","red"
"6903","red","red","red","red","red"
"6904","red","green","red","red","red"
"6905","red","red","red","red","red"
"6906","red","red","red","red","red"
"6907","red","red","red","red","red"
"6908","red","red","red","red","red"
"6909","red","red","red","red","red"
"6910","red","red","red","red","red"
"6911","red","red","red","red","red"
"6912","red","red","red","red","red"
"6913","red","red","red","red","red"
"6914","red","red","red","red","red"
"6915","red","red","red","red","red"
"6916","green","red","red","red","red"
"6917","red","green","green","green","green"
"6918","red","red","red","red","red"
"6919","red","red","red","red","red"
"6920","red","green","red","red","red"
"6921","red","red","red","red","red"
"6922","red","red","green","red","red"
"6923","red","red","red","red","red"
"6924","red","green","green","green","green"
"6925","red","red","red","red","red"
"6926","green","red","red","red","red"
"6927","red","red","red","red","red"
"6928","red","red","red","red","red"
"6929","red","red","red","red","red"
"6930","red","green","green","red","red"
"6931","red","red","red","red","red"
"6932","red","red","red","red","red"
"6933","green","red","red","red","red"
"6934","green","red","red","red","red"
"6935","red","red","red","red","red"
"6936","red","red","red","red","red"
"6937","red","red","red","red","red"
"6938","red","red","red","red","red"
"6939","red","red","red","red","red"
"6940","red","red","red","red","red"
"6941","red","red","red","red","red"
"6942","green","red","red","red","red"
"6943","red","red","red","red","red"
"6944","red","red","red","red","red"
"6945","red","red","red","red","red"
"6946","red","red","red","red","red"
"6947","red","red","red","red","red"
"6948","red","red","red","red","red"
"6949","red","red","red","red","red"
"6950","red","red","red","red","red"
"6951","red","red","red","green","red"
"6952","red","green","green","green","green"
"6953","red","red","red","red","red"
"6954","red","red","red","red","red"
"6955","red","red","red","red","red"
"6956","red","red","red","red","red"
"6957","red","green","red","red","red"
"6958","red","red","red","red","red"
"6959","red","red","red","red","red"
"6960","red","red","red","red","red"
"6961","red","red","red","red","red"
"6962","red","red","red","red","red"
"6963","red","red","red","red","red"
"6964","red","red","red","red","red"
"6965","red","red","red","red","red"
"6966","red","green","green","green","green"
"6967","green","red","green","red","red"
"6968","red","red","red","red","green"
"6969","red","red","red","green","red"
"6970","red","red","red","red","red"
"6971","red","red","red","green","red"
"6972","red","red","red","red","red"
"6973","red","red","red","red","red"
"6974","red","red","red","red","red"
"6975","red","green","red","red","red"
"6976","red","red","red","red","red"
"6977","red","red","red","red","red"
"6978","red","red","red","red","red"
"6979","red","red","red","red","red"
"6980","red","red","red","red","red"
"6981","red","red","red","red","red"
"6982","red","red","red","green","red"
"6983","red","red","red","red","red"
"6984","red","red","red","red","red"
"6985","green","red","red","red","red"
"6986","red","red","red","red","red"
"6987","red","red","red","red","red"
"6988","green","red","red","red","red"
"6989","red","red","red","red","red"
"6990","red","red","red","red","red"
"6991","red","red","red","red","red"
"6992","green","red","red","red","red"
"6993","red","red","red","red","red"
"6994","red","red","red","red","red"
"6995","red","red","red","red","red"
"6996","red","red","red","red","red"
"6997","red","red","red","red","red"
"6998","red","red","red","red","red"
"6999","red","red","red","red","red"
"7000","red","red","red","red","red"
"7001","red","red","red","red","red"
"7002","red","red","red","red","red"
"7003","red","red","red","red","red"
"7004","red","green","green","green","green"
"7005","red","red","red","red","red"
"7006","red","red","red","red","red"
"7007","red","red","red","red","red"
"7008","red","red","red","red","red"
"7009","red","red","red","green","green"
"7010","red","red","red","red","red"
"7011","red","red","red","red","red"
"7012","red","red","red","red","red"
"7013","red","red","red","red","red"
"7014","red","red","red","red","red"
"7015","red","red","red","red","red"
"7016","red","red","red","green","red"
"7017","red","red","green","red","red"
"7018","red","red","red","red","red"
"7019","red","red","red","red","red"
"7020","red","red","red","red","red"
"7021","red","green","green","red","red"
"7022","red","red","green","red","red"
"7023","red","red","red","red","red"
"7024","red","red","red","red","red"
"7025","red","red","red","red","red"
"7026","red","red","red","red","red"
"7027","red","red","red","red","green"
"7028","red","green","green","green","red"
"7029","red","red","red","red","red"
"7030","red","red","red","red","red"
"7031","red","red","red","red","red"
"7032","red","green","red","red","red"
"7033","red","red","red","red","red"
"7034","red","red","red","red","red"
